Rent-A-Center Inc,RCII,20180409,10.01,10.36,9.5,9.57,2801400
Rocket Pharmaceuticals Inc.,RCKT,20180409,14.86,15.82,14.77,15.55,262800
Rocky Brands Inc,RCKY,20180409,22.65,22.65,20.35,20.8,76100
R1 Rcm Inc,RCM,20180409,7.45,7.65,7.17,7.19,449600
R C M Tech Inc,RCMT,20180409,5.65,5.7,5.63,5.7,8200
Recon Technology Ltd,RCON,20180409,1.33,1.42,1.33,1.39,144000
Radcom Ltd,RDCM,20180409,17.75,18.2,17.75,17.9,22300
Redfin Corp,RDFN,20180409,22.09,22.62,22.02,22.4,496800
Redhill Biophrma ADR,RDHL,20180409,5.17,5.21,5.07,5.1,22300
Reading Intl Cl A,RDI,20180409,16.43,16.68,16.3,16.44,35900
Radnet Inc,RDNT,20180409,14.55,14.85,14.25,14.3,311600
Radius Health,RDUS,20180409,36.65,37,35.78,35.81,697600
Red Violet Inc.,RDVT,20180409,7.89,9.77,7.89,9.51,185900
Rising Dividend Achievers ETF FT,RDVY,20180409,29.67,29.87,29.34,29.34,84300
Radware Ltd,RDWR,20180409,21.38,21.49,21.2,21.25,58700
Resources Connect,RECN,20180409,15.7,15.7,15.25,15.5,315900
Rise Education Cayman Ltd ADR,REDU,20180409,15.09,16,15.09,15.36,72400
Research Frontiers,REFR,20180409,1.06,1.17,1.03,1.17,462100
Renewable Energy,REGI,20180409,14,14.04,13.375,13.5,672500
Regeneron Pharmaceutical,REGN,20180409,318.65,324.29,315.37,319.7,681300
Reis Inc,REIS,20180409,20.95,21.775,20.95,21.6,8100
Richardson Electrncs,RELL,20180409,8,8,7.97,8,26100
Reliv Intl Inc,RELV,20180409,4.92,5.01,4.59,4.7,3500
Recro Pharma Inc,REPH,20180409,10.2,10.54,10.045,10.44,141200
Resonant Inc,RESN,20180409,3.97,3.97,3.77,3.8,531200
Reata Pharma Cla,RETA,20180409,20.29,21.18,19.82,20.46,242000
Reto Eco-Solutions Inc Common Shares,RETO,20180409,8.3,8.395,7.99,8.3,14700
Rex Energy Corporati,REXX,20180409,0.75,0.78,0.75,0.76,70200
Riverfront Dyn Asia Pacific ETF FT,RFAP,20180409,59.92,60.09,59.59,59.59,1500
Riverfront Dyn Developed Intl ETF FT,RFDI,20180409,63.98,64.36,63.86,63.99,43200
Riverfront Dyn Emerging Markets ETF FT,RFEM,20180409,73.28,73.44,73.16,73.16,1700
Riverfront Dyn Europe ETF FT,RFEU,20180409,65.52,65.74,65.28,65.62,1500
RF Industries Ltd,RFIL,20180409,4.45,4.55,4.4,4.525,34200
Rgc Resources Inc,RGCO,20180409,24.01,24.85,23.86,24.83,2700
Repligen Cp,RGEN,20180409,36.75,37.22,36.2,36.54,241200
Royal Gold Inc,RGLD,20180409,86.17,86.5,85.15,85.52,450100
Regulus Therapeutics,RGLS,20180409,0.675,0.675,0.632,0.645,420900
Regenxbio Inc,RGNX,20180409,33.55,35.6,31.35,31.45,2756200
Real Goods Solar Inc,RGSE,20180409,0.9,0.92,0.84,0.85,130100
Ricebran Technologie,RIBT,20180409,1.63,1.63,1.61,1.62,21000
RCI Hospitality Hold,RICK,20180409,28.23,29.305,27.99,28.47,47800
Rigel Pharmaceutical,RIGL,20180409,3.41,3.49,3.06,3.11,3604100
B. Riley Financl,RILY,20180409,19.25,19.35,19.1,19.15,51100
B. Riley Financial Inc 7.25% Senior Notes Due,RILYG,20180409,25.05,25.05,24.99,25,23600
B. Riley Financial Inc,RILYL,20180409,25.7,25.77,25.7,25.74,27300
B. Riley Financial Inc 7.50% Senior Notes Due,RILYZ,20180409,25.26,25.35,25.26,25.32,2500
Global Gold Miners MSCI Ishares,RING,20180409,17.79,17.79,17.54,17.67,94900
Riot Blockchain Inc,RIOT,20180409,6.58,6.78,6.25,6.4,525500
Arcadia Bio,RKDA,20180409,24.18,24.2,22.75,22.76,78100
Rlj Entertainment,RLJE,20180409,4.98,4.98,4.505,4.77,3200
Smart Server Inc,RMBL,20180409,4.26,4.46,4.05,4.15,22800
Rambus Inc,RMBS,20180409,13.61,13.65,13.44,13.47,617100
Rocky Mt Chocolate,RMCF,20180409,12,12.19,11.99,12.11,4000
Rmg Networks Holding,RMGN,20180409,1.18,1.199,1.165,1.18,86800
Rimini Street Inc,RMNI,20180409,8.28,8.28,8.03,8.22,13000
The Rmr Grp A,RMR,20180409,74.65,75.3,72.8,72.85,48800
Rockwell Medical In,RMTI,20180409,5.29,5.52,5.29,5.34,152000
Randolph Bancorp Inc,RNDB,20180409,16.25,16.4,16.25,16.37,9400
First Trust Exchange-Traded Fund Vi First Trust,RNDM,20180409,52.1,52.1,52.1,52.1,200
First Trust Exchange-Traded Fund Vi First Trust,RNDV,20180409,20.95,21.08,20.95,21.05,500
Rignet Inc,RNET,20180409,13.05,13.05,12.7,12.8,18000
First Trust Exchange-Traded Fund Vi First Trust,RNLC,20180409,21.38,21.55,21.38,21.505,1500
First Trust Exchange-Traded Fund Vi Mid Cap US E,RNMC,20180409,21.09,21.21,21.09,21.12,700
First Trust Exchange-Traded Fund Vi First Trust,RNSC,20180409,21.03,21.03,21.01,21.01,400
Renasant Corp,RNST,20180409,44.1,44.57,43.54,43.56,180300
Realnetworks Inc,RNWK,20180409,2.82,2.94,2.81,2.91,41500
Global Robotics and Automation ETF,ROBO,20180409,40.6,40.9,40.46,40.48,355400
FT Nasdaq Artificial Intelligence and Robotics E,ROBT,20180409,28.65,28.91,28.65,28.66,4300
Gibraltar Ind Inc,ROCK,20180409,34.2,34.9,33.35,33.4,159800
Retail Opp Invts Cp,ROIC,20180409,17.37,17.52,17.19,17.34,854000
Roku Inc,ROKU,20180409,31.32,32.96,31.27,32.61,2090800
RBC Bearings Incorp,ROLL,20180409,121.88,122.57,119.93,120.06,40400
Rosehill Resources Inc,ROSE,20180409,6.28,6.88,6.22,6.49,20500
Rosetta Genomics Ltd,ROSG,20180409,0.31,0.4,0.25,0.39,50400
Ross Stores Inc,ROST,20180409,77.99,78.4,76.86,76.94,2097400
Realpage Inc,RP,20180409,51.7,52.75,51.65,51.85,297200
Rapid7 Inc,RPD,20180409,26,26.63,25.87,25.99,207200
Rpx Corp,RPXC,20180409,10.9,10.91,10.64,10.64,269500
Red Robin Gourm,RRGB,20180409,59.05,59.325,58.1,58.2,156200
Rd Rock Rsrts Cla,RRR,20180409,29.19,29.2,28.62,28.64,314100
Reshape Lifesciences Inc,RSLS,20180409,0.69,0.71,0.66,0.66,269400
Radisys Cp,RSYS,20180409,0.61,0.72,0.59,0.69,2175800
Rti Surgical Inc,RTIX,20180409,4.7,4.85,4.65,4.8,69400
Retrophin Inc,RTRX,20180409,23.76,24.6,23.67,24.4,351200
Ritter Pharmac. Com,RTTR,20180409,2.45,2.53,2.38,2.48,86400
Sunrun Inc,RUN,20180409,8.51,8.73,8.17,8.19,2919900
Rush Entpr Cl A,RUSHA,20180409,39,39.375,38.01,38.22,279200
Rush Entpr Cl B,RUSHB,20180409,37.7,37.91,36.72,37.11,19400
Ruth's Hospitality,RUTH,20180409,25.35,25.7,25.1,25.15,345500
Revolution Lgt Tc,RVLT,20180409,3.3,3.33,3.225,3.26,113000
Revance Therapeutics,RVNC,20180409,30.75,32.05,30.55,31.35,223200
Riverview Bancorp,RVSB,20180409,9.18,9.25,9.05,9.14,18200
Rewalk Roboti Ord Sh,RWLK,20180409,1.1,1.1,1.05,1.05,145200
Rxi Pharmaceuticals,RXII,20180409,3.17,3.37,2.8,2.99,221500
Rxi Pharmaceuticals Corporation Warrants Expirin,RXIIW,20180409,0.65,0.65,0.55,0.55,3300
Ryanair Hldgs Plc,RYAAY,20180409,122.84,124.3,122.84,123.41,416400
Rhythm Pharmaceuticals Inc,RYTM,20180409,19.75,21.48,19.33,20.39,88400
Sabre Corp,SABR,20180409,20.39,20.47,20.07,20.09,1378500
Saexploration Hldgs,SAEX,20180409,1.34,1.42,1.28,1.32,56200
Sanderson Farms In,SAFM,20180409,113.79,115.4,113.53,114.2,293400
Safety Ins Group Inc,SAFT,20180409,76.55,77,75.9,76.3,45200
Sage Therapeutic Com,SAGE,20180409,145,161.41,144.85,156.35,749500
Saia Inc,SAIA,20180409,72.5,72.5,70.6,71.1,200400
Salisbury Bancorp,SAL,20180409,45.05,45.05,44.6,44.6,800
Salem Media Grp Inc,SALM,20180409,3.4,3.475,3.35,3.362,43600
Silvercrest Ast Cm A,SAMG,20180409,15.85,16.1,15.85,15.85,23900
Sanmina Corp,SANM,20180409,26.3,26.65,26.15,26.15,385400
S&W Seed Company,SANW,20180409,3.5,3.7,3.5,3.6,43800
Sandy Spring Bancorp,SASR,20180409,38.92,39.22,38.38,38.41,106100
Echostar Corp,SATS,20180409,54.05,54.9,53.97,54.17,185700
Diversified Rstrt HD,SAUC,20180409,1.315,1.35,1.26,1.269,23200
SBA Communications,SBAC,20180409,170.1,172.83,169.99,171.58,810800
Strongbridge Bio Ord,SBBP,20180409,7.75,7.85,7.65,7.75,132100
Sussex Bancorp,SBBX,20180409,30.15,30.35,29.55,29.55,74100
Seacoast Banking Cp,SBCF,20180409,26.57,26.98,26.27,26.29,294300
Sb Financial Group,SBFG,20180409,18.59,18.67,18.4,18.46,11000
Sinclair Brdcst A,SBGI,20180409,30.1,30.3,29.6,29.65,933200
Star Bulk Carriers,SBLK,20180409,10.82,11.04,10.5,10.51,338600
Star Bulk Carriers Corp 8.30% Senior Notes Due,SBLKZ,20180409,25.1,25.14,25.05,25.14,3100
Signature Bank,SBNY,20180409,137.14,138.92,135.22,135.34,331300
Stellar Biotch Cm ST,SBOT,20180409,0.75,0.75,0.73,0.74,17200
Spring Bank Ph CS,SBPH,20180409,13.47,14.14,13.01,14.1,24400
Sabra REIT,SBRA,20180409,17.77,17.82,17.39,17.59,1157800
Sabra Hlthcare REIT,SBRAP,20180409,25.12,25.25,25.1,25.18,9200
Southside Bancshares,SBSI,20180409,34.39,34.99,34.25,34.29,114600
Sterling Bancorp Inc,SBT,20180409,13.36,13.43,13.2,13.27,53800
Starbucks Corp,SBUX,20180409,58.54,59.37,58.42,58.7,8023700
Saban Capital Acquisition Corp Warrants,SCACW,20180409,1.12,1.12,1.12,1.12,5000
Scholastic Cp,SCHL,20180409,38.1,38.7,38.025,38.58,172900
Schnitzer Steel A,SCHN,20180409,32,32.075,31.15,31.2,491300
Socket Mobile,SCKT,20180409,3.18,3.32,3.16,3.23,11600
Superconductor Tech,SCON,20180409,1.03,1.04,0.99,1.01,128600
SC Pharmaceuticals Inc,SCPH,20180409,11.1,11.13,10.52,10.93,52700
Scansource Inc,SCSC,20180409,33.65,34.1,33.3,33.35,160900
Shoe Carnival Inc,SCVL,20180409,24.02,24.97,23.1,23.27,214300
Secureworks Corp CS,SCWX,20180409,8.07,8.17,7.99,8,85200
Scynexis Inc,SCYX,20180409,1.3,1.33,1.22,1.25,264000
Ishares EAFE Smallcap ETF,SCZ,20180409,65.24,65.51,65.04,65.11,940100
FT Smid Cap Rising Dividend Achievers ETF,SDVY,20180409,20.49,20.49,20.47,20.47,1000
Sea Change Intl In,SEAC,20180409,2.65,2.675,2.6,2.61,122800
Secoo Holding ADR,SECO,20180409,9.25,9.84,9,9.77,139600
Solaredge Tech,SEDG,20180409,55.4,57,54.75,56.55,647200
Origin Agritech Limi,SEED,20180409,0.7,0.73,0.65,0.66,368300
Sei Investments Co,SEIC,20180409,73.02,73.53,71.96,72.04,735400
Sharing Economy International Inc.,SEII,20180409,3.31,3.38,3.12,3.18,39500
Selecta Biosciences,SELB,20180409,10.33,11.31,10.23,11.04,586200
Global Self Storage,SELF,20180409,4.27,4.27,4.19,4.2,19200
Seneca Foods Cp A,SENEA,20180409,28.75,29.23,28.35,28.45,42100
Synthesis Energy Sys,SES,20180409,2.93,2.95,2.92,2.92,6400
Sound Financial,SFBC,20180409,36.525,36.525,36.291,36.291,300
Servisfirst Bancs,SFBS,20180409,40.86,41.465,40.32,40.77,299400
Stitch Fix Inc,SFIX,20180409,22,22.85,21.17,21.56,529000
Shutterfly Inc,SFLY,20180409,80.35,81.22,79.89,79.97,731400
Sprouts Farmers Mark,SFM,20180409,23.84,23.85,23.52,23.6,1053800
Simmons First Natl,SFNC,20180409,28.05,28.6,27.95,28,227400
Southern First Bancs,SFST,20180409,44.5,45.325,44.45,44.55,10200
Sg Blocks Inc,SGBX,20180409,4.55,4.7,4.55,4.69,13800
Superior Uniform Grp,SGC,20180409,26.46,27.14,26.36,26.59,10400
Seattle Genetics Inc,SGEN,20180409,50.66,51.57,49.98,50.2,645200
Smart Global Holdings Inc,SGH,20180409,44.29,45.365,42.72,42.76,792600
Sigma Labs Inc,SGLB,20180409,1.43,1.45,1.26,1.27,80700
Sigma Labs Inc Warrant,SGLBW,20180409,0.524,0.524,0.415,0.524,1000
Sigmatron Intl Inc,SGMA,20180409,5.75,5.75,5.53,5.53,7600
Sangamo Therapeutics,SGMO,20180409,17.6,19.1,17.55,17.8,3666500
Scientific Games,SGMS,20180409,41.95,42.45,41.25,41.35,518200
Sgoco Group Ltd,SGOC,20180409,1.12,1.16,1.05,1.06,380600
Spar Group Inc,SGRP,20180409,1.45,1.52,1.38,1.38,56900
Surgery Partners CS,SGRY,20180409,17.9,18.5,17.65,17.7,286600
Synergy Pharma,SGYP,20180409,1.92,1.95,1.85,1.88,3601200
Shore Bancshares Inc,SHBI,20180409,18.31,19.1,18.08,18.2,33700
Shenandoah Telecom,SHEN,20180409,37.3,37.45,36.25,36.4,100500
Seanergy Maritime Hl,SHIP,20180409,0.75,0.76,0.71,0.74,244700
Sears Hldgs Corp,SHLD,20180409,2.89,2.98,2.815,2.82,795500
Schulman A Inc,SHLM,20180409,43.05,43.2,42.8,42.8,296600
Shiloh Inds Inc,SHLO,20180409,9.46,9.46,8.83,8.84,71200
Steven Maddens Ltd,SHOO,20180409,46.5,47.3,45.9,45.95,380100
Sears Hometown,SHOS,20180409,3,3,2.85,3,42800
Shire Plc Ads,SHPG,20180409,155.17,158.47,154.45,155.86,546700
Sharpspring Inc,SHSP,20180409,6.34,6.34,6.02,6.18,36000
Short-Treasury Bond Ishares,SHV,20180409,110.29,110.29,110.27,110.29,563800
1-3 Year Treasury Bond Ishares,SHY,20180409,83.44,83.48,83.43,83.48,1737900
Siebert Fin Cp,SIEB,20180409,7.75,7.98,7.58,7.67,25300
Sientra Inc,SIEN,20180409,9.28,9.52,9.16,9.19,288600
Si Financial Grp MD,SIFI,20180409,14.25,14.4,14.2,14.25,13200
Sify Techs Ltd Ads,SIFY,20180409,2.12,2.2,2.07,2.13,56500
Siga Technologies Inc,SIGA,20180409,6.23,6.39,6.23,6.35,48300
Selective Ins Group,SIGI,20180409,59.55,59.85,58.7,59,104000
Sigma Designs Inc,SIGM,20180409,6.1,6.2,6.1,6.1,283700
Silicom Ltd,SILC,20180409,34.77,35.21,34.3,35.01,83800
Silicon Motion Techn,SIMO,20180409,47.88,48.63,47.41,47.7,176000
Sina Corp,SINA,20180409,98,100.295,97.4,97.52,826100
Sino-Global Shipping,SINO,20180409,1.1,1.12,1.1,1.11,48800
Select Income REIT,SIR,20180409,19.36,19.36,18.99,19.1,456100
Sirius XM Holdings I,SIRI,20180409,6.29,6.35,6.24,6.26,14529200
Sito Mobile,SITO,20180409,3.68,3.72,3.48,3.49,88200
Svb Financial Grp,SIVB,20180409,238.43,243.32,236.86,237.11,435900
Peak Resorts,SKIS,20180409,4.9,4.95,4.75,4.76,22600
Flexshares Credit Scored US Corp Bond,SKOR,20180409,49.33,49.41,49.33,49.41,400
Sky Solar Hold Ads,SKYS,20180409,1.26,1.26,1.19,1.23,20400
Skywest Inc,SKYW,20180409,55.15,55.57,54.15,54.15,139600
Cloud Computing ETF FT,SKYY,20180409,47.98,48.7,47.935,47.949,132000
Silicon Labs Inc,SLAB,20180409,88.7,91.2,88,88.95,247600
Select Bancorp Inc,SLCT,20180409,13.22,13.39,13.12,13.12,19900
Solid Biosciences Inc.,SLDB,20180409,9.6,10.46,9.22,9.85,417100
Sol-Gel Technologies Ltd.,SLGL,20180409,10.45,11,9.06,10.01,61100
Silgan Holdings,SLGN,20180409,27.67,27.81,27.49,27.59,290300
Obesity ETF,SLIM,20180409,32.52,32.6,32.115,32.504,800
SLM Corp,SLM,20180409,11.58,11.88,11.5,11.5,6958800
SLM Cp Srs B Pfd,SLMBP,20180409,70.5,70.72,70.3,70.5,26800
Soleno Therapeutics Inc,SLNO,20180409,1.82,1.82,1.8,1.8,500
Simulations Plus Inc,SLP,20180409,15.4,16.3,15.34,15.8,128500
0-5 Year Ivst Grade Corp Bond Ishares,SLQD,20180409,49.68,49.75,49.67,49.75,139200
Solar Capital,SLRC,20180409,20.69,20.69,20.53,20.54,63700
Sellas Life Sciences Group Inc.,SLS,20180409,6.6,6.84,6.135,6.19,240300
CS X-Links Silver Share,SLVO,20180409,7.645,7.706,7.645,7.702,15000
Southern Mo Bancorp,SMBC,20180409,36.45,36.45,35.42,35.89,10600
Smartfinancial Cm ST,SMBK,20180409,23.28,23.53,23.05,23.21,9500
Super Micro Computer,SMCI,20180409,16.6,16.8,16.35,16.35,259800
Sharps Compliance,SMED,20180409,4.45,4.45,4.27,4.32,4200
Schmitt Inds Inc,SMIT,20180409,2.5,2.52,2.35,2.44,140800
Summit Financial Gp,SMMF,20180409,25.17,26,25.17,25.67,12000
Summit Therapeu ADR,SMMT,20180409,12.3,13.98,12.09,12.98,153600
The Simply Good Foods Company,SMPL,20180409,13.33,13.4,12.92,12.98,649000
The Simply Good Foods Company Warrant,SMPLW,20180409,3.4,3.41,3.15,3.175,7500
Stein Mart Inc,SMRT,20180409,1.55,1.55,1.46,1.48,366900
Smith Micro Software,SMSI,20180409,1.69,1.7,1.56,1.61,120100
Semtech Corp,SMTC,20180409,41.3,41.35,40.5,40.65,1003900
Smtc Corp,SMTX,20180409,2.46,2.47,2.45,2.46,25800
Sleep Number Corporation,SNBR,20180409,35.15,35.32,34.47,34.51,256300
Synchronoss Technolo,SNCR,20180409,10.62,10.85,10.44,10.46,261100
Smart Sand Inc,SND,20180409,6.12,6.12,5.87,6.02,543600
Sundance Energy Australia Ltd,SNDE,20180409,4.08,4.27,4.08,4.22,8800
Syndax Pharma,SNDX,20180409,10.84,11.6,10.66,11.175,478300
Senestech Inc,SNES,20180409,0.5,0.5,0.47,0.47,81200
Security Natl Finl,SNFCA,20180409,5.3,5.35,5.29,5.35,3300
Soligenix Inc,SNGX,20180409,1.87,1.87,1.6,1.78,70700
Senior Housing Properties Trust,SNH,20180409,15.82,15.82,15.605,15.63,868900
Senior Housing Properties Trust,SNHNI,20180409,24.62,24.99,24.49,24.99,29500
Senior Housing Properties Trust,SNHNL,20180409,25.51,25.67,25.32,25.57,20300
Sun Hydraulics Cor,SNHY,20180409,50.74,51.44,50.56,50.61,108500
Pyxis/Iboxx Senior Loan ETF,SNLN,20180409,18.29,18.32,18.29,18.32,88700
Senomyx Inc,SNMX,20180409,0.99,1.06,0.97,1.05,184600
Sienna Biopharmaceuticals Inc,SNNA,20180409,19.45,20,19.21,19.69,82800
Sonoma Pharmaceuticals Inc,SNOA,20180409,4.09,4.09,3.86,3.94,130800
Synopsys Inc,SNPS,20180409,81.76,83.41,81.63,81.75,954400
G-X Internet of Things Thematic ETF,SNSR,20180409,19.49,19.77,19.49,19.55,17500
Sunesis Pharmaceutic,SNSS,20180409,2.5,2.66,2.44,2.6,116200
G-X Social Media ETF,SOCL,20180409,33.42,33.97,33.4,33.43,41700
Sodastream Int Ltd,SODA,20180409,93.85,95.2,92.62,94.28,219100
Sonic Foundry Inc,SOFO,20180409,2.26,2.26,2.26,2.26,1100
Sotherly Hotels,SOHO,20180409,7,7,6.88,6.91,56500
Sotherly Hotels Inc 8.0% Series B Cumulative Re,SOHOB,20180409,25.23,25.23,24.96,24.96,2000
Sotherly Hotels LP 7.25% Senior Unsecured Notes,SOHOK,20180409,25.9,25.9,25.9,25.9,200
Sotherly Hotels LP,SOHOO,20180409,24.99,24.99,24.51,24.54,5900
Sohu.Com Inc,SOHU,20180409,34.19,35,33.77,34.47,453500
Southern National Bk,SONA,20180409,15.83,16.02,15.65,15.69,21800
Sonic Cp,SONC,20180409,26.28,26.65,26.24,26.47,852900
Sorl Auto Parts Inc,SORL,20180409,4.55,4.7,4.51,4.55,159400
Ishares PHLX Semiconductor ETF,SOXX,20180409,173.56,177.61,172.52,172.62,370900
SP Plus Corp,SP,20180409,35.55,36.2,35.4,35.7,83600
Spartan Motors Inc,SPAR,20180409,16.25,16.85,15.85,16.6,515100
Supercom Ltd,SPCB,20180409,2.68,2.78,2.68,2.75,20200
Spherix Inc,SPEX,20180409,1.04,1.07,0.99,1.07,177900
Sophiris Bio,SPHS,20180409,2.06,2.1,2.01,2.05,51700
Spi Energy Co Ads,SPI,20180409,0.47,0.47,0.45,0.46,156400
Siliconware Pr Ads,SPIL,20180409,8.72,8.72,8.64,8.66,31200
Spark Energy,SPKE,20180409,11.6,11.6,11.2,11.5,188500
Spark Energy Inc,SPKEP,20180409,24.09,24.25,23.95,24.25,8500
Splunk Inc,SPLK,20180409,98.19,100.12,97.48,98.01,1026200
Seaspine Holdings,SPNE,20180409,10.9,11.14,10.4,10.96,55800
Sapiens Intl Cp Nv,SPNS,20180409,8.31,8.46,8.12,8.35,55500
Spok Holdings Inc,SPOK,20180409,15.45,15.65,15.25,15.3,60500
Spectrum Pharma Inc,SPPI,20180409,14.52,15.06,14.35,14.63,830500
Spero Therapeutics Inc,SPRO,20180409,14,14.99,12.865,14.76,23100
Support.Com Inc,SPRT,20180409,2.62,2.62,2.56,2.57,23400
Sps Commerce Inc,SPSC,20180409,64.8,65.06,63.91,63.99,118800
Spartannash Company,SPTN,20180409,18.14,18.17,17.71,17.72,129800
Sportsman's Wareh,SPWH,20180409,5.01,5.01,4.84,4.91,405300
Sunpower Corp,SPWR,20180409,8.17,8.3,8.12,8.15,1517400
Sequential Brands,SQBG,20180409,1.87,1.95,1.83,1.84,98600
Ultrapro Short QQQ Proshares,SQQQ,20180409,18.87,19.08,17.825,19.01,20928800
Social Reality Inc,SRAX,20180409,4.93,5.24,4.785,5.05,322700
1st Source Corp,SRCE,20180409,50.92,51.58,50.36,50.44,30800
Stericycle Inc,SRCL,20180409,58.34,58.34,56.98,57.11,818400
Stericycle Inc Deps,SRCLP,20180409,44.42,44.73,44.16,44.31,130700
Surmodics Inc,SRDX,20180409,37.7,38.75,37.65,38.35,66800
G-X Super Dividend REIT ETF,SRET,20180409,14.39,14.39,14.25,14.25,22700
Servicesrce Intl Inc,SREV,20180409,3.78,3.86,3.71,3.72,162500
Sorrento Therpt,SRNE,20180409,5.7,6.2,5.7,5.95,4643900
Sarepta Therapeutics,SRPT,20180409,72.92,78.36,72.87,75.45,1940600
Sierra Oncology Inc,SRRA,20180409,2.02,2.13,1.97,2.07,375400
Sensus Healthcare Inc,SRTS,20180409,5.85,5.88,5.85,5.87,10400
Sensus Healthcare Inc WT,SRTSW,20180409,0.51,0.6,0.51,0.6,4000
South State Cp,SSB,20180409,85.2,85.8,84.15,84.25,80200
Seven Stars Cloud Group Inc,SSC,20180409,3.1,3.29,3.08,3.15,706000
Stewardship,SSFN,20180409,11.19,11.3,11.19,11.3,600
Strata Skin Scien,SSKN,20180409,1.21,1.23,1.16,1.17,55900
Sslj.Com Limited Class A,SSLJ,20180409,5.15,5.15,4.55,4.71,71700
SS&C Technologies,SSNC,20180409,48.8,49.005,48.38,48.41,2306600
Silver Standard Resources Inc,SSRM,20180409,9.66,9.93,9.58,9.81,493000
Shotspotter Inc,SSTI,20180409,32.1,32.84,31.11,31.25,115000
Stratasys Ltd,SSYS,20180409,19.6,19.75,19.35,19.36,531100
Staar Surgical Co,STAA,20180409,14.1,14.65,13.9,14.2,105400
Staffing 360 Solutions Inc.,STAF,20180409,2.16,2.16,1.86,2.04,25900
Student Trnspt Inc,STB,20180409,7.49,7.49,7.48,7.485,532800
S&T Bancorp Inc,STBA,20180409,40.32,41.04,40.15,40.2,58100
State Bank Finl Corp,STBZ,20180409,30.05,30.44,29.95,30.06,94900
Steel Connect Inc.,STCN,20180409,2,2,1.92,1.95,38800
Steadymed Ltd Ord Sh,STDY,20180409,2.85,2.9,2.8,2.9,6600
State Auto Finl Corp,STFC,20180409,28.23,29.12,28.01,28.14,44900
Sunopta Inc,STKL,20180409,7.3,7.3,7.15,7.25,185300
The One Group,STKS,20180409,2.6,2.63,2.59,2.59,5200
Steel Dynamics Inc,STLD,20180409,43.75,44.35,43.54,43.68,2160600
Stellar Acquisition III Inc,STLR,20180409,10.33,10.34,10.32,10.33,24600
Stellar Acquisition III Inc Warrants,STLRW,20180409,0.54,0.54,0.54,0.54,6700
Stemline Therapeutic,STML,20180409,15.35,16.4,15.2,16.2,278100
Stamps.Com Inc,STMP,20180409,208.85,212.55,207.74,209.85,194400
Ipath US Treas Steepener ETN,STPP,20180409,30.98,30.98,30.92,30.92,200
Strayer Education,STRA,20180409,101.89,102.99,101.555,101.66,32600
Sterling Constructio,STRL,20180409,11.4,11.51,11.21,11.21,80000
Streamline Health So,STRM,20180409,1.7,1.71,1.56,1.71,33200
Stratus Pptys Inc,STRS,20180409,29.175,30.1,29.175,29.8,14000
Strattec Security,STRT,20180409,35.6,35.65,35.5,35.5,3100
Seagate Tech Ord Shs,STX,20180409,57.02,57.66,56.255,56.29,3158400
Summer Infant Inc,SUMR,20180409,1.17,1.17,1.13,1.14,17800
Solar Senior Capital,SUNS,20180409,17.13,17.16,17.02,17.07,23900
Sunworks Inc,SUNW,20180409,0.98,1,0.97,0.98,5200
Supernus Pharm,SUPN,20180409,44.5,45.95,44.5,45.35,517300
Ishares Trust Ishares ESG 1-5 Year USD Corporate,SUSB,20180409,24.6,24.63,24.57,24.6,10300
Ishares Trust Ishares ESG USD Corporate Bond ETF,SUSC,20180409,24.64,24.67,24.59,24.64,1800
Sinovac Biotech Ltd,SVA,20180409,8.3,8.45,8.19,8.23,12700
Severn Bancorp Inc,SVBI,20180409,7.5,7.5,7.205,7.3,3800
Savara Inc,SVRA,20180409,8.76,9,8.61,8.67,141100
Firsthand Technology,SVVC,20180409,10.81,10.81,10.55,10.6,12100
Alps ETF Trust Alps/Dorsey Wright Sector Moment,SWIN,20180409,29.27,29.27,29.27,29.27,100
Sierra Wireless In,SWIR,20180409,16.3,16.5,16.16,16.25,138900
Skyworks Solutions,SWKS,20180409,96.53,98.75,95.97,96.02,1535300
Stock Yards Bancorp,SYBT,20180409,35.7,36.25,35.35,35.4,43500
Synlogic Inc,SYBX,20180409,9.73,10.25,9.58,9.89,108600
Sykes Enterprises,SYKE,20180409,28.55,28.87,28.08,28.57,86300
Symantec Corp,SYMC,20180409,26.04,26.39,25.95,25.98,3052400
Synaptics Inc,SYNA,20180409,43.14,43.51,42.01,42.08,695100
Synacor Inc,SYNC,20180409,1.5,1.5,1.45,1.45,31300
Syneos Health Inc.,SYNH,20180409,36.2,38.5,35.6,36.2,727100
Synalloy Cp,SYNL,20180409,14,14.25,14,14.1,2600
Syntel Inc,SYNT,20180409,25.19,25.35,24.98,24.99,257000
Sypris Solutions,SYPR,20180409,1.63,1.63,1.57,1.57,19700
Syros Pharmaceuticals,SYRS,20180409,12.52,12.94,12.48,12.63,109500
Travelcenters of America Llc,TA,20180409,3.55,3.55,3.425,3.5,109000
Del Taco Rest,TACO,20180409,10.72,10.85,10.62,10.76,408500
Del Taco Rest Wts,TACOW,20180409,2.07,2.28,2.07,2.1,10500
Transact Tech Inc,TACT,20180409,13.1,13.1,12.6,12.6,4500
Taitron Components,TAIT,20180409,1.38,1.4,1.37,1.37,900
Tantech Holdings,TANH,20180409,2.99,3.05,2.92,2.98,719600
Travelcenters of America Llc,TANNI,20180409,24.48,24.48,24.1,24.2,5900
